Time,Date,Day of the week,Traffic Situation,vehicle_count,queue_length,avg_speed_kmph,avg_wait_time_s,predicted_increase_target
9:00:00 AM,26,Thursday,normal,111.0,0.0,50.0,0.0,10.0
9:15:00 AM,26,Thursday,normal,121.0,0.0,50.0,0.0,0.0
9:30:00 AM,26,Thursday,low,74.0,0.0,50.0,0.0,0.0
9:45:00 AM,26,Thursday,normal,73.0,0.0,50.0,0.0,16.0
10:00:00 AM,26,Thursday,normal,89.0,0.0,50.0,0.0,24.0
10:15:00 AM,26,Thursday,normal,113.0,0.0,50.0,0.0,0.0
10:30:00 AM,26,Thursday,low,75.0,0.0,50.0,0.0,12.0
10:45:00 AM,26,Thursday,normal,87.0,0.0,50.0,0.0,0.0
11:00:00 AM,26,Thursday,normal,47.0,0.0,50.0,0.0,68.0
11:15:00 AM,26,Thursday,normal,115.0,0.0,50.0,0.0,0.0
11:30:00 AM,26,Thursday,normal,76.0,0.0,50.0,0.0,0.0
11:45:00 AM,26,Thursday,normal,56.0,0.0,50.0,0.0,31.0
12:00:00 PM,26,Thursday,normal,87.0,0.0,50.0,0.0,11.0
12:15:00 PM,26,Thursday,normal,98.0,0.0,50.0,0.0,0.0
12:30:00 PM,26,Thursday,normal,53.0,0.0,50.0,0.0,37.0
12:45:00 PM,26,Thursday,normal,90.0,0.0,50.0,0.0,4.0
1:00:00 PM,26,Thursday,normal,94.0,0.0,50.0,0.0,25.0
1:15:00 PM,26,Thursday,normal,119.0,0.0,50.0,0.0,0.0
1:30:00 PM,26,Thursday,high,119.0,0.0,50.0,0.0,0.0
1:45:00 PM,26,Thursday,normal,103.0,0.0,50.0,0.0,0.0
2:00:00 PM,26,Thursday,normal,88.0,0.0,50.0,0.0,65.0
2:15:00 PM,26,Thursday,high,153.0,0.0,50.0,0.0,0.0
2:30:00 PM,26,Thursday,high,143.0,0.0,50.0,0.0,0.0
2:45:00 PM,26,Thursday,high,118.0,0.0,50.0,0.0,5.0
3:00:00 PM,26,Thursday,normal,123.0,0.0,50.0,0.0,13.0
3:15:00 PM,26,Thursday,normal,136.0,0.0,50.0,0.0,2.0
3:30:00 PM,26,Thursday,normal,138.0,0.0,50.0,0.0,16.0
3:45:00 PM,26,Thursday,normal,154.0,0.0,50.0,0.0,48.0
4:00:00 PM,26,Thursday,heavy,202.0,21.999999999999993,31.666666666666675,54.99999999999998,0.0
4:15:00 PM,26,Thursday,heavy,177.0,0.0,50.0,0.0,16.0
4:30:00 PM,26,Thursday,heavy,193.0,12.999999999999984,39.166666666666686,32.49999999999996,0.0
4:45:00 PM,26,Thursday,heavy,189.0,8.999999999999982,42.500000000000014,22.499999999999954,0.0
5:00:00 PM,26,Thursday,high,166.0,0.0,50.0,0.0,5.0
5:15:00 PM,26,Thursday,heavy,171.0,0.0,50.0,0.0,0.0
5:30:00 PM,26,Thursday,normal,166.0,0.0,50.0,0.0,22.0
5:45:00 PM,26,Thursday,heavy,188.0,8.000000000000002,43.333333333333336,20.000000000000004,3.0
6:00:00 PM,26,Thursday,heavy,191.0,10.999999999999996,40.833333333333336,27.49999999999999,11.0
6:15:00 PM,26,Thursday,heavy,202.0,21.999999999999993,31.666666666666675,54.99999999999998,0.0
6:30:00 PM,26,Thursday,normal,143.0,0.0,50.0,0.0,0.0
6:45:00 PM,26,Thursday,normal,100.0,0.0,50.0,0.0,3.0
7:00:00 PM,26,Thursday,normal,103.0,0.0,50.0,0.0,24.0
7:15:00 PM,26,Thursday,normal,127.0,0.0,50.0,0.0,0.0
7:30:00 PM,26,Thursday,normal,114.0,0.0,50.0,0.0,11.0
7:45:00 PM,26,Thursday,normal,125.0,0.0,50.0,0.0,4.0
8:00:00 PM,26,Thursday,normal,129.0,0.0,50.0,0.0,20.0
8:15:00 PM,26,Thursday,normal,149.0,0.0,50.0,0.0,0.0
8:30:00 PM,26,Thursday,normal,111.0,0.0,50.0,0.0,0.0
8:45:00 PM,26,Thursday,normal,110.0,0.0,50.0,0.0,1.0
9:00:00 PM,26,Thursday,normal,111.0,0.0,50.0,0.0,27.0
9:15:00 PM,26,Thursday,normal,138.0,0.0,50.0,0.0,15.0
9:30:00 PM,26,Thursday,normal,153.0,0.0,50.0,0.0,0.0
9:45:00 PM,26,Thursday,normal,54.0,0.0,50.0,0.0,0.0
10:00:00 PM,26,Thursday,normal,40.0,0.0,50.0,0.0,0.0
10:15:00 PM,26,Thursday,normal,34.0,0.0,50.0,0.0,6.0
10:30:00 PM,26,Thursday,normal,40.0,0.0,50.0,0.0,6.0
10:45:00 PM,26,Thursday,normal,46.0,0.0,50.0,0.0,0.0
11:00:00 PM,26,Thursday,normal,45.0,0.0,50.0,0.0,0.0
11:15:00 PM,26,Thursday,normal,37.0,0.0,50.0,0.0,11.0
11:30:00 PM,26,Thursday,normal,48.0,0.0,50.0,0.0,0.0
11:45:00 PM,26,Thursday,normal,36.0,0.0,50.0,0.0,5.0
12:00:00 AM,27,Friday,normal,41.0,0.0,50.0,0.0,8.0
12:15:00 AM,27,Friday,normal,49.0,0.0,50.0,0.0,0.0
12:30:00 AM,27,Friday,normal,40.0,0.0,50.0,0.0,14.0
12:45:00 AM,27,Friday,normal,54.0,0.0,50.0,0.0,0.0
1:00:00 AM,27,Friday,normal,47.0,0.0,50.0,0.0,2.0
1:15:00 AM,27,Friday,normal,49.0,0.0,50.0,0.0,2.0
1:30:00 AM,27,Friday,normal,51.0,0.0,50.0,0.0,0.0
1:45:00 AM,27,Friday,normal,46.0,0.0,50.0,0.0,7.0
2:00:00 AM,27,Friday,normal,53.0,0.0,50.0,0.0,0.0
2:15:00 AM,27,Friday,normal,44.0,0.0,50.0,0.0,0.0
2:30:00 AM,27,Friday,normal,42.0,0.0,50.0,0.0,0.0
2:45:00 AM,27,Friday,normal,32.0,0.0,50.0,0.0,0.0
3:00:00 AM,27,Friday,normal,32.0,0.0,50.0,0.0,6.0
3:15:00 AM,27,Friday,normal,38.0,0.0,50.0,0.0,10.0
3:30:00 AM,27,Friday,normal,48.0,0.0,50.0,0.0,1.0
3:45:00 AM,27,Friday,normal,49.0,0.0,50.0,0.0,43.0
4:00:00 AM,27,Friday,normal,92.0,0.0,50.0,0.0,0.0
4:15:00 AM,27,Friday,normal,72.0,0.0,50.0,0.0,49.0
4:30:00 AM,27,Friday,high,121.0,0.0,50.0,0.0,0.0
4:45:00 AM,27,Friday,high,119.0,0.0,50.0,0.0,2.0
5:00:00 AM,27,Friday,high,121.0,0.0,50.0,0.0,0.0
5:15:00 AM,27,Friday,normal,98.0,0.0,50.0,0.0,2.0
5:30:00 AM,27,Friday,normal,100.0,0.0,50.0,0.0,5.0
5:45:00 AM,27,Friday,normal,105.0,0.0,50.0,0.0,0.0
6:00:00 AM,27,Friday,normal,76.0,0.0,50.0,0.0,36.0
6:15:00 AM,27,Friday,high,112.0,0.0,50.0,0.0,16.0
6:30:00 AM,27,Friday,high,128.0,0.0,50.0,0.0,0.0
6:45:00 AM,27,Friday,normal,87.0,0.0,50.0,0.0,38.0
7:00:00 AM,27,Friday,high,125.0,0.0,50.0,0.0,17.0
7:15:00 AM,27,Friday,high,142.0,0.0,50.0,0.0,0.0
7:30:00 AM,27,Friday,normal,86.0,0.0,50.0,0.0,27.0
7:45:00 AM,27,Friday,high,113.0,0.0,50.0,0.0,0.0
8:00:00 AM,27,Friday,normal,103.0,0.0,50.0,0.0,11.0
8:15:00 AM,27,Friday,high,114.0,0.0,50.0,0.0,0.0
8:30:00 AM,27,Friday,normal,98.0,0.0,50.0,0.0,24.0
8:45:00 AM,27,Friday,high,122.0,0.0,50.0,0.0,38.0
9:00:00 AM,27,Friday,normal,160.0,0.0,50.0,0.0,15.0
9:15:00 AM,27,Friday,heavy,175.0,0.0,50.0,0.0,0.0
9:30:00 AM,27,Friday,heavy,168.0,0.0,50.0,0.0,18.0
9:45:00 AM,27,Friday,heavy,186.0,5.9999999999999885,45.00000000000001,14.99999999999997,21.0
10:00:00 AM,27,Friday,heavy,207.0,27.0,27.500000000000004,67.5,0.0
10:15:00 AM,27,Friday,heavy,185.0,4.999999999999982,45.83333333333335,12.499999999999956,13.0
10:30:00 AM,27,Friday,heavy,198.0,17.99999999999999,35.00000000000001,44.99999999999997,12.0
10:45:00 AM,27,Friday,heavy,210.0,29.999999999999993,25.000000000000007,74.99999999999997,0.0
11:00:00 AM,27,Friday,heavy,185.0,4.999999999999982,45.83333333333335,12.499999999999956,2.0
11:15:00 AM,27,Friday,heavy,187.0,6.999999999999995,44.16666666666667,17.499999999999986,0.0
11:30:00 AM,27,Friday,heavy,178.0,0.0,50.0,0.0,0.0
11:45:00 AM,27,Friday,normal,159.0,0.0,50.0,0.0,3.0
12:00:00 PM,27,Friday,normal,162.0,0.0,50.0,0.0,29.0
12:15:00 PM,27,Friday,heavy,191.0,10.999999999999996,40.833333333333336,27.49999999999999,0.0
12:30:00 PM,27,Friday,heavy,168.0,0.0,50.0,0.0,25.0
12:45:00 PM,27,Friday,heavy,193.0,12.999999999999984,39.166666666666686,32.49999999999996,4.0
1:00:00 PM,27,Friday,heavy,197.0,16.999999999999986,35.83333333333334,42.499999999999964,0.0
1:15:00 PM,27,Friday,heavy,170.0,0.0,50.0,0.0,19.0
1:30:00 PM,27,Friday,heavy,189.0,8.999999999999982,42.500000000000014,22.499999999999954,2.0
1:45:00 PM,27,Friday,heavy,191.0,10.999999999999996,40.833333333333336,27.49999999999999,3.0
2:00:00 PM,27,Friday,heavy,194.0,13.99999999999999,38.33333333333334,34.99999999999997,0.0
2:15:00 PM,27,Friday,heavy,185.0,4.999999999999982,45.83333333333335,12.499999999999956,0.0
2:30:00 PM,27,Friday,heavy,178.0,0.0,50.0,0.0,0.0
2:45:00 PM,27,Friday,normal,161.0,0.0,50.0,0.0,0.0
3:00:00 PM,27,Friday,normal,112.0,0.0,50.0,0.0,7.0
3:15:00 PM,27,Friday,normal,119.0,0.0,50.0,0.0,0.0
3:30:00 PM,27,Friday,normal,104.0,0.0,50.0,0.0,0.0
3:45:00 PM,27,Friday,low,98.0,0.0,50.0,0.0,0.0
4:00:00 PM,27,Friday,low,81.0,0.0,50.0,0.0,3.0
4:15:00 PM,27,Friday,low,84.0,0.0,50.0,0.0,25.0
4:30:00 PM,27,Friday,low,109.0,0.0,50.0,0.0,0.0
4:45:00 PM,27,Friday,low,84.0,0.0,50.0,0.0,44.0
5:00:00 PM,27,Friday,normal,128.0,0.0,50.0,0.0,0.0
5:15:00 PM,27,Friday,low,100.0,0.0,50.0,0.0,19.0
5:30:00 PM,27,Friday,normal,119.0,0.0,50.0,0.0,0.0
5:45:00 PM,27,Friday,low,84.0,0.0,50.0,0.0,5.0
6:00:00 PM,27,Friday,low,89.0,0.0,50.0,0.0,3.0
6:15:00 PM,27,Friday,low,92.0,0.0,50.0,0.0,30.0
6:30:00 PM,27,Friday,normal,122.0,0.0,50.0,0.0,0.0
6:45:00 PM,27,Friday,low,93.0,0.0,50.0,0.0,0.0
7:00:00 PM,27,Friday,normal,61.0,0.0,50.0,0.0,4.0
7:15:00 PM,27,Friday,normal,65.0,0.0,50.0,0.0,0.0
7:30:00 PM,27,Friday,normal,61.0,0.0,50.0,0.0,26.0
7:45:00 PM,27,Friday,normal,87.0,0.0,50.0,0.0,0.0
8:00:00 PM,27,Friday,normal,68.0,0.0,50.0,0.0,0.0
8:15:00 PM,27,Friday,normal,67.0,0.0,50.0,0.0,0.0
8:30:00 PM,27,Friday,normal,59.0,0.0,50.0,0.0,20.0
8:45:00 PM,27,Friday,normal,79.0,0.0,50.0,0.0,0.0
9:00:00 PM,27,Friday,normal,64.0,0.0,50.0,0.0,14.0
9:15:00 PM,27,Friday,normal,78.0,0.0,50.0,0.0,0.0
9:30:00 PM,27,Friday,normal,73.0,0.0,50.0,0.0,0.0
9:45:00 PM,27,Friday,normal,42.0,0.0,50.0,0.0,12.0
10:00:00 PM,27,Friday,normal,54.0,0.0,50.0,0.0,0.0
10:15:00 PM,27,Friday,normal,40.0,0.0,50.0,0.0,2.0
10:30:00 PM,27,Friday,normal,42.0,0.0,50.0,0.0,0.0
10:45:00 PM,27,Friday,normal,33.0,0.0,50.0,0.0,2.0
11:00:00 PM,27,Friday,normal,35.0,0.0,50.0,0.0,7.0
11:15:00 PM,27,Friday,normal,42.0,0.0,50.0,0.0,13.0
11:30:00 PM,27,Friday,normal,55.0,0.0,50.0,0.0,0.0
11:45:00 PM,27,Friday,normal,46.0,0.0,50.0,0.0,0.0
12:00:00 AM,28,Saturday,normal,46.0,0.0,50.0,0.0,1.0
12:15:00 AM,28,Saturday,normal,47.0,0.0,50.0,0.0,7.0
12:30:00 AM,28,Saturday,normal,54.0,0.0,50.0,0.0,0.0
12:45:00 AM,28,Saturday,normal,39.0,0.0,50.0,0.0,0.0
1:00:00 AM,28,Saturday,normal,39.0,0.0,50.0,0.0,4.0
1:15:00 AM,28,Saturday,normal,43.0,0.0,50.0,0.0,8.0
1:30:00 AM,28,Saturday,normal,51.0,0.0,50.0,0.0,0.0
1:45:00 AM,28,Saturday,normal,50.0,0.0,50.0,0.0,0.0
2:00:00 AM,28,Saturday,normal,34.0,0.0,50.0,0.0,11.0
2:15:00 AM,28,Saturday,normal,45.0,0.0,50.0,0.0,9.0
2:30:00 AM,28,Saturday,normal,54.0,0.0,50.0,0.0,0.0
2:45:00 AM,28,Saturday,normal,52.0,0.0,50.0,0.0,0.0
3:00:00 AM,28,Saturday,normal,40.0,0.0,50.0,0.0,0.0
3:15:00 AM,28,Saturday,normal,35.0,0.0,50.0,0.0,1.0
3:30:00 AM,28,Saturday,normal,36.0,0.0,50.0,0.0,11.0
3:45:00 AM,28,Saturday,normal,47.0,0.0,50.0,0.0,57.0
4:00:00 AM,28,Saturday,normal,104.0,0.0,50.0,0.0,4.0
4:15:00 AM,28,Saturday,normal,108.0,0.0,50.0,0.0,7.0
4:30:00 AM,28,Saturday,normal,115.0,0.0,50.0,0.0,6.0
4:45:00 AM,28,Saturday,normal,121.0,0.0,50.0,0.0,0.0
5:00:00 AM,28,Saturday,normal,92.0,0.0,50.0,0.0,0.0
5:15:00 AM,28,Saturday,normal,86.0,0.0,50.0,0.0,0.0
5:30:00 AM,28,Saturday,low,81.0,0.0,50.0,0.0,97.0
5:45:00 AM,28,Saturday,heavy,178.0,0.0,50.0,0.0,10.0
6:00:00 AM,28,Saturday,heavy,188.0,8.000000000000002,43.333333333333336,20.000000000000004,0.0
6:15:00 AM,28,Saturday,normal,120.0,0.0,50.0,0.0,76.0
6:30:00 AM,28,Saturday,heavy,196.0,15.999999999999979,36.66666666666668,39.99999999999994,0.0
6:45:00 AM,28,Saturday,normal,140.0,0.0,50.0,0.0,3.0
7:00:00 AM,28,Saturday,normal,143.0,0.0,50.0,0.0,8.0
7:15:00 AM,28,Saturday,normal,151.0,0.0,50.0,0.0,4.0
7:30:00 AM,28,Saturday,normal,155.0,0.0,50.0,0.0,26.0
7:45:00 AM,28,Saturday,heavy,181.0,0.9999999999999815,49.16666666666668,2.4999999999999534,0.0
8:00:00 AM,28,Saturday,normal,165.0,0.0,50.0,0.0,2.0
8:15:00 AM,28,Saturday,normal,167.0,0.0,50.0,0.0,21.0
8:30:00 AM,28,Saturday,heavy,188.0,8.000000000000002,43.333333333333336,20.000000000000004,0.0
8:45:00 AM,28,Saturday,heavy,178.0,0.0,50.0,0.0,0.0
9:00:00 AM,28,Saturday,low,77.0,0.0,50.0,0.0,20.0
9:15:00 AM,28,Saturday,low,97.0,0.0,50.0,0.0,0.0
9:30:00 AM,28,Saturday,low,79.0,0.0,50.0,0.0,0.0
9:45:00 AM,28,Saturday,normal,75.0,0.0,50.0,0.0,58.0
10:00:00 AM,28,Saturday,high,133.0,0.0,50.0,0.0,0.0
10:15:00 AM,28,Saturday,normal,80.0,0.0,50.0,0.0,5.0
10:30:00 AM,28,Saturday,normal,85.0,0.0,50.0,0.0,9.0
10:45:00 AM,28,Saturday,normal,94.0,0.0,50.0,0.0,0.0
11:00:00 AM,28,Saturday,normal,89.0,0.0,50.0,0.0,0.0
11:15:00 AM,28,Saturday,normal,75.0,0.0,50.0,0.0,28.0
11:30:00 AM,28,Saturday,normal,103.0,0.0,50.0,0.0,0.0
11:45:00 AM,28,Saturday,normal,79.0,0.0,50.0,0.0,28.0
12:00:00 PM,28,Saturday,normal,107.0,0.0,50.0,0.0,4.0
12:15:00 PM,28,Saturday,normal,111.0,0.0,50.0,0.0,0.0
12:30:00 PM,28,Saturday,normal,79.0,0.0,50.0,0.0,0.0
12:45:00 PM,28,Saturday,normal,79.0,0.0,50.0,0.0,0.0
1:00:00 PM,28,Saturday,normal,54.0,0.0,50.0,0.0,63.0
1:15:00 PM,28,Saturday,normal,117.0,0.0,50.0,0.0,0.0
1:30:00 PM,28,Saturday,normal,111.0,0.0,50.0,0.0,16.0
1:45:00 PM,28,Saturday,normal,127.0,0.0,50.0,0.0,0.0
2:00:00 PM,28,Saturday,normal,86.0,0.0,50.0,0.0,0.0
2:15:00 PM,28,Saturday,normal,45.0,0.0,50.0,0.0,14.0
2:30:00 PM,28,Saturday,low,59.0,0.0,50.0,0.0,0.0
2:45:00 PM,28,Saturday,normal,52.0,0.0,50.0,0.0,49.0
3:00:00 PM,28,Saturday,normal,101.0,0.0,50.0,0.0,6.0
3:15:00 PM,28,Saturday,normal,107.0,0.0,50.0,0.0,0.0
3:30:00 PM,28,Saturday,normal,70.0,0.0,50.0,0.0,124.0
3:45:00 PM,28,Saturday,heavy,194.0,13.99999999999999,38.33333333333334,34.99999999999997,14.0
4:00:00 PM,28,Saturday,heavy,208.0,27.99999999999998,26.666666666666682,69.99999999999994,0.0
4:15:00 PM,28,Saturday,heavy,188.0,8.000000000000002,43.333333333333336,20.000000000000004,0.0
4:30:00 PM,28,Saturday,high,157.0,0.0,50.0,0.0,68.0
4:45:00 PM,28,Saturday,heavy,225.0,44.99999999999999,12.500000000000005,112.49999999999997,0.0
5:00:00 PM,28,Saturday,heavy,186.0,5.9999999999999885,45.00000000000001,14.99999999999997,0.0
5:15:00 PM,28,Saturday,heavy,168.0,0.0,50.0,0.0,11.0
5:30:00 PM,28,Saturday,heavy,179.0,0.0,50.0,0.0,16.0
5:45:00 PM,28,Saturday,heavy,195.0,14.999999999999996,37.5,37.499999999999986,0.0
6:00:00 PM,28,Saturday,heavy,180.0,0.0,50.0,0.0,32.0
6:15:00 PM,28,Saturday,heavy,212.0,31.999999999999982,23.33333333333335,79.99999999999996,0.0
6:30:00 PM,28,Saturday,normal,150.0,0.0,50.0,0.0,0.0
6:45:00 PM,28,Saturday,normal,119.0,0.0,50.0,0.0,0.0
7:00:00 PM,28,Saturday,low,94.0,0.0,50.0,0.0,17.0
7:15:00 PM,28,Saturday,normal,111.0,0.0,50.0,0.0,29.0
7:30:00 PM,28,Saturday,high,140.0,0.0,50.0,0.0,0.0
7:45:00 PM,28,Saturday,normal,105.0,0.0,50.0,0.0,0.0
8:00:00 PM,28,Saturday,normal,96.0,0.0,50.0,0.0,26.0
8:15:00 PM,28,Saturday,normal,122.0,0.0,50.0,0.0,13.0
8:30:00 PM,28,Saturday,normal,135.0,0.0,50.0,0.0,6.0
8:45:00 PM,28,Saturday,normal,141.0,0.0,50.0,0.0,0.0
9:00:00 PM,28,Saturday,normal,112.0,0.0,50.0,0.0,11.0
9:15:00 PM,28,Saturday,normal,123.0,0.0,50.0,0.0,28.0
9:30:00 PM,28,Saturday,normal,151.0,0.0,50.0,0.0,0.0
9:45:00 PM,28,Saturday,normal,43.0,0.0,50.0,0.0,0.0
10:00:00 PM,28,Saturday,normal,42.0,0.0,50.0,0.0,0.0
10:15:00 PM,28,Saturday,normal,39.0,0.0,50.0,0.0,10.0
10:30:00 PM,28,Saturday,normal,49.0,0.0,50.0,0.0,8.0
10:45:00 PM,28,Saturday,normal,57.0,0.0,50.0,0.0,0.0
11:00:00 PM,28,Saturday,normal,28.0,0.0,50.0,0.0,17.0
11:15:00 PM,28,Saturday,normal,45.0,0.0,50.0,0.0,0.0
11:30:00 PM,28,Saturday,normal,35.0,0.0,50.0,0.0,16.0
11:45:00 PM,28,Saturday,normal,51.0,0.0,50.0,0.0,0.0
12:00:00 AM,29,Sunday,normal,41.0,0.0,50.0,0.0,0.0
12:15:00 AM,29,Sunday,normal,29.0,0.0,50.0,0.0,16.0
12:30:00 AM,29,Sunday,normal,45.0,0.0,50.0,0.0,2.0
12:45:00 AM,29,Sunday,normal,47.0,0.0,50.0,0.0,3.0
1:00:00 AM,29,Sunday,normal,50.0,0.0,50.0,0.0,0.0
1:15:00 AM,29,Sunday,normal,35.0,0.0,50.0,0.0,21.0
1:30:00 AM,29,Sunday,normal,56.0,0.0,50.0,0.0,0.0
1:45:00 AM,29,Sunday,normal,36.0,0.0,50.0,0.0,18.0
2:00:00 AM,29,Sunday,normal,54.0,0.0,50.0,0.0,0.0
2:15:00 AM,29,Sunday,normal,46.0,0.0,50.0,0.0,0.0
2:30:00 AM,29,Sunday,normal,35.0,0.0,50.0,0.0,20.0
2:45:00 AM,29,Sunday,normal,55.0,0.0,50.0,0.0,0.0
3:00:00 AM,29,Sunday,normal,39.0,0.0,50.0,0.0,0.0
3:15:00 AM,29,Sunday,normal,26.0,0.0,50.0,0.0,2.0
3:30:00 AM,29,Sunday,normal,28.0,0.0,50.0,0.0,12.0
3:45:00 AM,29,Sunday,normal,40.0,0.0,50.0,0.0,45.0
4:00:00 AM,29,Sunday,low,85.0,0.0,50.0,0.0,5.0
4:15:00 AM,29,Sunday,normal,90.0,0.0,50.0,0.0,0.0
4:30:00 AM,29,Sunday,normal,87.0,0.0,50.0,0.0,28.0
4:45:00 AM,29,Sunday,normal,115.0,0.0,50.0,0.0,0.0
5:00:00 AM,29,Sunday,normal,92.0,0.0,50.0,0.0,14.0
5:15:00 AM,29,Sunday,low,106.0,0.0,50.0,0.0,0.0
5:30:00 AM,29,Sunday,normal,100.0,0.0,50.0,0.0,65.0
5:45:00 AM,29,Sunday,normal,165.0,0.0,50.0,0.0,4.0
6:00:00 AM,29,Sunday,heavy,169.0,0.0,50.0,0.0,0.0
6:15:00 AM,29,Sunday,normal,137.0,0.0,50.0,0.0,67.0
6:30:00 AM,29,Sunday,heavy,204.0,23.99999999999998,30.000000000000014,59.99999999999994,0.0
6:45:00 AM,29,Sunday,normal,137.0,0.0,50.0,0.0,35.0
7:00:00 AM,29,Sunday,heavy,172.0,0.0,50.0,0.0,20.0
7:15:00 AM,29,Sunday,heavy,192.0,12.000000000000002,40.0,30.000000000000004,5.0
7:30:00 AM,29,Sunday,heavy,197.0,16.999999999999986,35.83333333333334,42.499999999999964,0.0
7:45:00 AM,29,Sunday,heavy,193.0,12.999999999999984,39.166666666666686,32.49999999999996,0.0
8:00:00 AM,29,Sunday,normal,132.0,0.0,50.0,0.0,39.0
8:15:00 AM,29,Sunday,heavy,171.0,0.0,50.0,0.0,0.0
8:30:00 AM,29,Sunday,normal,160.0,0.0,50.0,0.0,0.0
8:45:00 AM,29,Sunday,normal,151.0,0.0,50.0,0.0,0.0
9:00:00 AM,29,Sunday,high,127.0,0.0,50.0,0.0,0.0
9:15:00 AM,29,Sunday,normal,99.0,0.0,50.0,0.0,0.0
9:30:00 AM,29,Sunday,normal,80.0,0.0,50.0,0.0,33.0
9:45:00 AM,29,Sunday,normal,113.0,0.0,50.0,0.0,0.0
10:00:00 AM,29,Sunday,normal,112.0,0.0,50.0,0.0,0.0
10:15:00 AM,29,Sunday,normal,85.0,0.0,50.0,0.0,23.0
10:30:00 AM,29,Sunday,normal,108.0,0.0,50.0,0.0,0.0
10:45:00 AM,29,Sunday,normal,62.0,0.0,50.0,0.0,41.0
11:00:00 AM,29,Sunday,normal,103.0,0.0,50.0,0.0,0.0
11:15:00 AM,29,Sunday,normal,83.0,0.0,50.0,0.0,0.0
11:30:00 AM,29,Sunday,normal,72.0,0.0,50.0,0.0,7.0
11:45:00 AM,29,Sunday,normal,79.0,0.0,50.0,0.0,26.0
12:00:00 PM,29,Sunday,normal,105.0,0.0,50.0,0.0,8.0
12:15:00 PM,29,Sunday,high,113.0,0.0,50.0,0.0,0.0
12:30:00 PM,29,Sunday,normal,62.0,0.0,50.0,0.0,17.0
12:45:00 PM,29,Sunday,normal,79.0,0.0,50.0,0.0,34.0
1:00:00 PM,29,Sunday,high,113.0,0.0,50.0,0.0,0.0
1:15:00 PM,29,Sunday,normal,59.0,0.0,50.0,0.0,15.0
1:30:00 PM,29,Sunday,normal,74.0,0.0,50.0,0.0,44.0
1:45:00 PM,29,Sunday,normal,118.0,0.0,50.0,0.0,0.0
2:00:00 PM,29,Sunday,low,95.0,0.0,50.0,0.0,11.0
2:15:00 PM,29,Sunday,normal,106.0,0.0,50.0,0.0,0.0
2:30:00 PM,29,Sunday,low,97.0,0.0,50.0,0.0,62.0
2:45:00 PM,29,Sunday,high,159.0,0.0,50.0,0.0,0.0
3:00:00 PM,29,Sunday,normal,98.0,0.0,50.0,0.0,0.0
3:15:00 PM,29,Sunday,normal,68.0,0.0,50.0,0.0,22.0
3:30:00 PM,29,Sunday,normal,90.0,0.0,50.0,0.0,101.0
3:45:00 PM,29,Sunday,heavy,191.0,10.999999999999996,40.833333333333336,27.49999999999999,25.0
4:00:00 PM,29,Sunday,heavy,216.0,35.99999999999998,20.000000000000018,89.99999999999994,0.0
4:15:00 PM,29,Sunday,heavy,169.0,0.0,50.0,0.0,17.0
4:30:00 PM,29,Sunday,heavy,186.0,5.9999999999999885,45.00000000000001,14.99999999999997,5.0
4:45:00 PM,29,Sunday,heavy,191.0,10.999999999999996,40.833333333333336,27.49999999999999,15.0
5:00:00 PM,29,Sunday,heavy,206.0,25.999999999999993,28.33333333333334,64.99999999999997,0.0
5:15:00 PM,29,Sunday,heavy,186.0,5.9999999999999885,45.00000000000001,14.99999999999997,0.0
5:30:00 PM,29,Sunday,heavy,185.0,4.999999999999982,45.83333333333335,12.499999999999956,0.0
5:45:00 PM,29,Sunday,normal,132.0,0.0,50.0,0.0,51.0
6:00:00 PM,29,Sunday,heavy,183.0,2.9999999999999942,47.5,7.499999999999985,0.0
6:15:00 PM,29,Sunday,normal,155.0,0.0,50.0,0.0,0.0
6:30:00 PM,29,Sunday,normal,121.0,0.0,50.0,0.0,28.0
6:45:00 PM,29,Sunday,normal,149.0,0.0,50.0,0.0,0.0
7:00:00 PM,29,Sunday,high,116.0,0.0,50.0,0.0,0.0
7:15:00 PM,29,Sunday,normal,105.0,0.0,50.0,0.0,6.0
7:30:00 PM,29,Sunday,normal,111.0,0.0,50.0,0.0,6.0
7:45:00 PM,29,Sunday,normal,117.0,0.0,50.0,0.0,0.0
8:00:00 PM,29,Sunday,normal,111.0,0.0,50.0,0.0,29.0
8:15:00 PM,29,Sunday,normal,140.0,0.0,50.0,0.0,18.0
8:30:00 PM,29,Sunday,normal,158.0,0.0,50.0,0.0,0.0
8:45:00 PM,29,Sunday,normal,118.0,0.0,50.0,0.0,43.0
9:00:00 PM,29,Sunday,normal,161.0,0.0,50.0,0.0,0.0
9:15:00 PM,29,Sunday,high,139.0,0.0,50.0,0.0,0.0
9:30:00 PM,29,Sunday,normal,112.0,0.0,50.0,0.0,0.0
9:45:00 PM,29,Sunday,normal,38.0,0.0,50.0,0.0,0.0
10:00:00 PM,29,Sunday,normal,38.0,0.0,50.0,0.0,5.0
10:15:00 PM,29,Sunday,normal,43.0,0.0,50.0,0.0,0.0
10:30:00 PM,29,Sunday,normal,39.0,0.0,50.0,0.0,0.0
10:45:00 PM,29,Sunday,normal,39.0,0.0,50.0,0.0,0.0
11:00:00 PM,29,Sunday,normal,29.0,0.0,50.0,0.0,16.0
11:15:00 PM,29,Sunday,normal,45.0,0.0,50.0,0.0,0.0
